club,id,createdAt,favorites,retweets,text
Manchester United,1567906688820289538,2022-09-08 16:04:19+00:00,18599,1200,Arriving for tonight's #UEL encounter.  #MUFC
Manchester United,1567900422010019840,2022-09-08 15:39:25+00:00,58208,3543,Erik.   #MUFC || #UEL https://t.co/xFXyOF2Pcz
Manchester United,1567844322426425348,2022-09-08 11:56:30+00:00,21850,1165,💪 All set for tonight.  🇳🇱 @TyrellMalaciia  #MUFC || #UEL https://t.co/rtgCIWKSj8
Manchester United,1567824425378091008,2022-09-08 10:37:26+00:00,6372,393,A number of young Reds have been added to the B list for our #UEL squad 💪  #MUFC || #MUAcademy
Manchester United,1567819785647407105,2022-09-08 10:19:00+00:00,6386,413,🏟📖  The first #UEL edition of #UnitedReview this season is available to order ⬇  #MUFC
Manchester United,1567790844970680320,2022-09-08 08:24:00+00:00,11488,679,Matchday morning ☕️  #MUFC || #UEL
Manchester United,1567756493528743936,2022-09-08 06:07:30+00:00,8248,570,🎯 Tonight's aim: the best possible start in #UEL Group E.  Erik and the squad are zoned in on securing three points at Old Trafford ⬇  #MUFC
Manchester United,1567723652338122758,2022-09-08 03:57:00+00:00,83176,7493,"2️⃣8️⃣ today! 🎈  Happy birthday to our Portuguese magnifico, @B_Fernandes8 🎉  #MUFC https://t.co/44RPT8WTc7"
Manchester United,1567683135185330180,2022-09-08 01:16:00+00:00,24504,1757,🔴 Our 2022/23 #UEL campaign begins today!  #MUFC
Manchester United,1567640227719544841,2022-09-07 22:25:30+00:00,11749,735,✊ Switching our focus to tomorrow's test 🇪🇸  #MUFC || #UEL
Manchester United,1567567120979968002,2022-09-07 17:35:00+00:00,7840,508,Getting #UEL ready in our new training gear 💫  #MUFC
Manchester United,1567565991424450560,2022-09-07 17:30:30+00:00,20030,1486,Training with purpose 💯  #MUFC || #UEL https://t.co/N5BIEf3nIF
Manchester United,1567564730805456897,2022-09-07 17:25:30+00:00,12799,909,Going through the gears 🏃‍♂️⚡️  #MUFC || #UEL https://t.co/j9GTwIcSLe
Manchester United,1567563346043437058,2022-09-07 17:20:00+00:00,39929,2840,"Let's go, Reds! 👊  #MUFC || #UEL https://t.co/lmaOn3M9H3"
Manchester United,1567559051940175880,2022-09-07 17:02:56+00:00,7436,458,It's a team game.  @ChrisEriksen8 tells United Daily that everyone has a part to play in helping United achieve success this season ✊  #MUFC
Manchester United,1567543350751891461,2022-09-07 16:00:33+00:00,5023,330,Preparation ✅ Recovery ✅  🤝 Taking whole-body wellness to a new level with @Therabody.   #MUFC
Manchester United,1567533036991877122,2022-09-07 15:19:34+00:00,7447,406,"ℹ️ Find out who was in training today, as we prepared for Real Sociedad at Carrington 👇  #MUFC || #UEL"
Manchester United,1567519557354405890,2022-09-07 14:26:00+00:00,7866,454,🔊 @DalotDiogo says competition for places is helping to drive our high standards this season 🔥  #MUFC || #UEL
Manchester United,1567501276065288196,2022-09-07 13:13:21+00:00,24671,1127,Erik believes @MarcusRashford's positive mindset has had a big part to play in his fine early season form 😁📈  #MUFC || #UEL
Manchester United,1567482071035043841,2022-09-07 11:57:02+00:00,3548,271,"💭 How many changes, if any, do you expect to see in our starting line-up for Thursday's #UEL opener?  #MUFC"
Manchester United,1567473583026323458,2022-09-07 11:23:19+00:00,10409,623,🎙 Erik discussed the fitness of @AnthonyMartial and @Cristiano in today's press conference...  #MUFC || #UEL
Manchester United,1567471746135072768,2022-09-07 11:16:01+00:00,7562,555,"💬 ""You need more than 11 players to be successful. We have a really good bench and when [our substitutes] come on they really contribute.  ""That is what we expect, but I also know that the players on the bench will have their games in the starting XI."" 💪  #MUFC || #UEL"
Manchester United,1567468149800411137,2022-09-07 11:01:43+00:00,5644,379,"🗣 @DalotDiogo: ""We could see the impact [Antony] had in our team straight away.  ""He adapted really quickly in his few days in training and in the game. Everyone has welcomed him and I'm sure he'll be very successful here.""  #MUFC || #UEL"
Manchester United,1567467049995145216,2022-09-07 10:57:21+00:00,11081,897,"🗯 ""We want to win every game and every tournament, so we have to take everything seriously,"" says Erik.  ""We not only have a team, we have a squad, that's clear. But we have to win every game. That is the mentality that Manchester United needs."" 👊  #MUFC || #UEL"
Manchester United,1567460295076880385,2022-09-07 10:30:31+00:00,5056,357,🔊 Set to face the media...   Erik and @DalotDiogo will speak during today's #UEL press conference — watch live in our app in 1️⃣5️⃣ minutes 👇  #MUFC
Manchester United,1567269912271126528,2022-09-06 21:54:00+00:00,22705,1145,"Right at home, @TyrellMalaciia 👊🏠  #MUFC"
Manchester United,1567211484999983108,2022-09-06 18:01:50+00:00,24955,1136,New GIFs have dropped! 🎤  @ChrisEriksen8 🤜🤛 @MarcusRashford   #MUFC https://t.co/KTmHb3nZFO
Manchester United,1567198190167785473,2022-09-06 17:09:00+00:00,3391,206,🎥 The latest United Daily includes:  ▪ A sneak peek at The Debate ▪ Interview with @Antony00 ▪ #MUAcademy support for @MU_Foundation  #MUFC
Manchester United,1567183845430099968,2022-09-06 16:12:00+00:00,4477,264,"📋 Two loanees faced off in the Championship, while three more made their debuts 💪  #MUFC || #MUAcademy"
Manchester United,1567166859245490179,2022-09-06 15:04:30+00:00,10132,494,Will Erik shuffle the pack for our #UEL opener? 💭  🔎 Assessing United's options for Thursday...   #MUFC
Manchester United,1567143706230128640,2022-09-06 13:32:30+00:00,16321,698,On the horizon 🌅  2️⃣1️⃣ @Antony00  #MUFC
Manchester United,1567117407600222209,2022-09-06 11:48:00+00:00,15443,955,🏆 Our #UEL campaign gets under way on Thursday at Old Trafford.  #MUFC
Manchester United,1567091612911632389,2022-09-06 10:05:30+00:00,27435,1261,What's the best team goal you've seen United score? 🤔  #MUFC
Manchester United,1567082723411468291,2022-09-06 09:30:10+00:00,57428,8464,Patience is 🔑  All 1️⃣1️⃣ Reds were involved in @Antony00's goal on Sunday 👏  #MUFC https://t.co/4xSg47ozAX
Manchester United,1567018760514416640,2022-09-06 05:16:00+00:00,15103,1279,Clinical from the Reds on Sunday 🔥  8️⃣ @B_Fernandes8 x @MarcusRashford 🔟  @TeamViewer ↔️ #BringingYouCloser https://t.co/TxkLh8ewEu
Manchester United,1566964147329175552,2022-09-06 01:39:00+00:00,23023,1472,2️⃣1️⃣ 🤝 2️⃣1️⃣  @Antony00 became the 21st Red to score on his #PL debut ⚡️  #MUFC || #MUNARS
Manchester United,1566929167182139392,2022-09-05 23:20:00+00:00,13517,822,All six of Erik's summer signings have been named in our 25-man squad for the #UEL group stage... 👊  #MUFC
Manchester United,1566904001408409600,2022-09-05 21:40:00+00:00,26069,1369,Picking the perfect pass 👌  ✨ @ChrisEriksen8  #MUFC || #MUNARS
Manchester United,1566870782311075840,2022-09-05 19:28:00+00:00,47454,3066,👨‍🍳 @MarcusRashford's recent #PL form:  Four games 👕👕👕👕 Three goals ⚽️⚽️⚽️ Two assists 🅰️🅰️  #MUFC https://t.co/qZK6VZewyy
Manchester United,1566852159714492420,2022-09-05 18:14:00+00:00,21028,1119,The hard work continued at Carrington following a good weekend for Erik's men 💪  #MUFC
Manchester United,1566835076444430344,2022-09-05 17:06:07+00:00,19653,1281,❤️ @Antony00 has opened up on what it felt like to score on his United debut...  #MUFC || #MUNARS
Manchester United,1566823471077699584,2022-09-05 16:20:00+00:00,8782,480,Building momentum 👊  #MUFC
Manchester United,1566818740527943680,2022-09-05 16:01:12+00:00,14144,931,🇦🇷 Young Reds 🇮🇶  #MUFC || #MUAcademy https://t.co/7EeIAELvOX
Manchester United,1566817705285636097,2022-09-05 15:57:05+00:00,16090,1007,🇧🇷 Brazilian Reds hard at work 🔴  @Casemiro x @Fred08Oficial   #MUFC https://t.co/KB4JCW4kk5
Manchester United,1566817017281200128,2022-09-05 15:54:21+00:00,11512,788,Target practice 🎯  #MUFC https://t.co/GHC1qXRzCe
Manchester United,1566816250088640513,2022-09-05 15:51:18+00:00,16068,746,"Still grafting, @TyrellMalaciia 💪  #MUFC https://t.co/rRuCp3DviK"
Manchester United,1566815424054018049,2022-09-05 15:48:01+00:00,36159,1724,Sunday: debut goal ⚽ Monday: back to the grind 💪  #MUFC || @Antony00 https://t.co/DDlCn6hbd0
Manchester United,1566814718806851585,2022-09-05 15:45:13+00:00,29547,2356,Recovery mode 👊🏃‍♂️  #MUFC || #PL https://t.co/SpGjUrS39R
Manchester United,1566758794901733380,2022-09-05 12:03:00+00:00,40373,2123,✨ @ChrisEriksen8 is a joy to watch 👏  #MUFC || #MUNARS
Manchester United,1566738410110197760,2022-09-05 10:42:00+00:00,17704,1190,🔊 The noise at Old Trafford was something else on Sunday! 👏  #MUFC || #MUNARS
Manchester United,1566726726121652230,2022-09-05 09:55:34+00:00,9094,616,🆕👕  Check out our new @adidasFootball European training range for 2022/23 ⬇  #MUFC
Manchester United,1566705108838227968,2022-09-05 08:29:40+00:00,46630,3312,It’s a good morning to be a Red 😍  #MUFC https://t.co/AXucD5J8JF
Manchester United,1566693615069368321,2022-09-05 07:44:00+00:00,29058,2655,"New week, same determination.  #MUFC || #MondayMotivation https://t.co/ds5TqinF7C"
Manchester United,1566637747367919616,2022-09-05 04:02:00+00:00,10771,815,▪️ Dream debut for @Antony00 ⭐️ ▪️ @MarcusRashford at the double ⚽️ ▪️ A jubilant Old Trafford 🏟  We’ve rounded up the key discussions from Sunday’s big W ⤵️  #MUFC || #MUNARS
Manchester United,1566609561041178624,2022-09-05 02:10:00+00:00,11194,733,💪 A resilient @MarcusRashford says we’re only going from strength to strength ⤵️  #MUFC || #MUNARS
Manchester United,1566591693662699520,2022-09-05 00:59:00+00:00,55976,3858,Written in the stars ✨  #MUFC || #MUNARS https://t.co/rJ0UvDJQLu
Manchester United,1566553441308012544,2022-09-04 22:27:00+00:00,15318,1010,"✍️ The votes are in —  now don’t miss your chance to win a 2022/23 @MarcusRashford shirt, Reds 🔟  #MUFC || #MUNARS"
Manchester United,1566540103484198913,2022-09-04 21:34:00+00:00,15512,1577,"Box office @PremierLeague 🍿  #MUNARS highlights are just a click away, Reds 👇  #MUFC"
Manchester United,1566531551856410624,2022-09-04 21:00:01+00:00,48807,7858,"Absolute scenes, everywhere you look.  Wait 'til the end 😳🔥⚽️  #MUFC || #MUNARS https://t.co/LJuriU2y9l"
Manchester United,1566529030798598144,2022-09-04 20:50:00+00:00,20054,1077,🚨  22:00 BST: set your reminders.  👀 @Antony00 ⚽️  #MUFC || #MUNARS
Manchester United,1566516451971833857,2022-09-04 20:00:01+00:00,54398,4175,Stepping 🆙 for the big occasion 💥  #MUFC || #MUNARS https://t.co/47LbfMDPmO
Manchester United,1566510659591761922,2022-09-04 19:37:00+00:00,61339,2913,First appearance in red at Old Trafford for @Casemiro ✅🔴  #MUFC || #MUNARS https://t.co/r93LSi9Zjj
Manchester United,1566503864949506050,2022-09-04 19:10:00+00:00,26002,1564,"So much energy out there today, @Fred08Oficial 🔋💪  #MUFC || #MUNARS https://t.co/N1Ttxzjvt7"
Manchester United,1566497692783726595,2022-09-04 18:45:28+00:00,12807,1084,🤳 @DalotDiogo is buzzing with that W! 😎  @TeamViewer ↔️ #BringingYouCloser  #MUFC || #MUNARS https://t.co/bl2W7K5mzt
Manchester United,1566490440983011329,2022-09-04 18:16:39+00:00,19469,1536,Essential Sunday evening reading 🔥👇  #MUFC || #MUNARS
Manchester United,1566487921770860546,2022-09-04 18:06:39+00:00,55755,6754,The Stretford End certainly enjoyed that one 😍😍  #MUFC || #MUNARS https://t.co/5tleNfkCic
Manchester United,1566485559731785728,2022-09-04 17:57:15+00:00,19438,1387,"Big performances all over the pitch 👏  Who gets your vote for Man of the Match, Reds? 🗳  #MUFC || #MUNARS"
Manchester United,1566482613250015232,2022-09-04 17:45:33+00:00,42570,4105,First United assist ✅  @ChrisEriksen8 appreciation tweet.  #MUFC || #MUNARS https://t.co/bUaJNXHFOL
Manchester United,1566478667294834695,2022-09-04 17:29:52+00:00,98066,13575,UP THE REDS! ✊🔴  #MUFC || #MUNARS https://t.co/AfdefT5yXQ
Manchester United,1566476882945740802,2022-09-04 17:22:47+00:00,104009,23872,Four wins in a row for the Reds! ➕3️⃣  #MUFC || #MUNARS
Manchester United,1566473628664926214,2022-09-04 17:09:51+00:00,6928,483,"A double change for United 🔄  Some shift that, lads 👊  #MUFC || #MUNARS https://t.co/uK3II4cQBg"
Manchester United,1566472339193298944,2022-09-04 17:04:43+00:00,28342,4351,"HE'S AT IT AGAIN!!!  GET IN, @MarcusRashford ⚽️⚽️"
Manchester United,1566471368996159488,2022-09-04 17:00:52+00:00,54557,7380,🎶 He's one of our own ❤️  #MUFC || #MUNARS https://t.co/nS28q3p0S9
Manchester United,1566470240657080322,2022-09-04 16:56:23+00:00,4469,344,➡️ @Fred08Oficial  ⬅️ @Sanchooo10  A fresh change for United after we restored our lead.  #MUFC || #MUNARS https://t.co/4VxUpbKFnc
Manchester United,1566469931192958976,2022-09-04 16:55:09+00:00,22111,2191,"That @B_Fernandes8 assist, though 😮‍💨  #MUFC || #MUNARS"
Manchester United,1566469722677329923,2022-09-04 16:54:20+00:00,18921,3514,MARCUSSSSSSS!! 💫  #MUFC || #MUNARS
Manchester United,1566468187339849733,2022-09-04 16:48:14+00:00,8561,517,Goal. Arsenal equalise through Saka.   #MUFC || #MUNARS
Manchester United,1566467873542897665,2022-09-04 16:46:59+00:00,5453,469,"🔄 Erik switches things up, as @Cristiano replaces @Antony00 👏  #MUFC || #MUNARS https://t.co/NogWXEZJ7f"
Manchester United,1566464598722707457,2022-09-04 16:33:58+00:00,4730,438,"Let's keep up the intensity, Reds ✊  #MUFC || #MUNARS"
Manchester United,1566461578760912896,2022-09-04 16:21:58+00:00,30365,2644,🤩 @B_Fernandes8 is ALL of us right now 🙌  #MUFC || #MUNARS https://t.co/VdUrBH4w0R
Manchester United,1566460703795470336,2022-09-04 16:18:29+00:00,22037,2546,"More of the same in the second half, Reds 💪  #MUFC || #MUNARS"
Manchester United,1566459150829240323,2022-09-04 16:12:19+00:00,29720,3355,Celebrations at both ends of the pitch 😍  #MUFC || #MUNARS https://t.co/PWeqUGzYdK
Manchester United,1566458092258295811,2022-09-04 16:08:07+00:00,32976,3217,United account = unlocked! 🔓  @Antony00 💫  #MUFC || #MUNARS
Manchester United,1566457453033709568,2022-09-04 16:05:34+00:00,60357,10202,YESSSSSSSSSS!!! 🤩  @Antony00 gives us the lead!!  #MUFC || #MUNARS
Manchester United,1566454746596184067,2022-09-04 15:54:49+00:00,16381,1736,United debut ✅🔴  #MUFC || #MUNARS https://t.co/pXAKiS7q2B
Manchester United,1566453621969002497,2022-09-04 15:50:21+00:00,6227,468,"Chances at both ends during a dramatic start, with 2️⃣0️⃣ minutes on the clock so far…  #MUFC || #MUNARS https://t.co/Dbwy03Uzq8"
Manchester United,1566452165752852480,2022-09-04 15:44:34+00:00,9760,696,"Martinelli had the ball in the net for Arsenal, but it's been ruled out for a foul in the build-up.  #MUFC || #MUNARS"
Manchester United,1566448573071360000,2022-09-04 15:30:17+00:00,3834,450,We’re under way at Old Trafford 🔴🙌  #MUFC || #MUNARS
Manchester United,1566444166078398465,2022-09-04 15:12:46+00:00,13332,980,"Kick-off 🔜⏳  How we feeling out there, Reds? 👍  #MUFC || #MUNARS https://t.co/NXzEKNF8Wd"
Manchester United,1566443134195744770,2022-09-04 15:08:40+00:00,12013,1383,📣 Bring on United! 🔴⚪️⚫️  #MUFC || #MUNARS https://t.co/geig53HwuB
Manchester United,1566441688662507522,2022-09-04 15:02:56+00:00,5386,506,"🗣 The boss on @Antony00’s inclusion in our starting XI, today’s test against Arsenal and more 👇  #MUFC || #MUNARS"
Manchester United,1566434967370059776,2022-09-04 14:36:13+00:00,7076,512,📸 Up close and personal 😍  #MUFC || #MUNARS
Manchester United,1566434117109141504,2022-09-04 14:32:51+00:00,6034,651,🔴 Red &amp; ready 🇧🇷  📆 #PL matchday 6/38.   #MUFC || #MUNARS https://t.co/RhpkHitqGR https://t.co/9ApJLrXs6t
Manchester United,1566433469965672448,2022-09-04 14:30:16+00:00,52369,9064,"🤩 @Antony00 is all set for his United debut.  🤜 Let’s go, Reds! 🤛  #MUFC || #MUNARS"
Manchester United,1566427109211492352,2022-09-04 14:05:00+00:00,40432,2349,"Afternoon, boss 👋  #MUFC || #MUNARS https://t.co/nf7KrKL3IP"
Manchester United,1566426269234896899,2022-09-04 14:01:40+00:00,17943,1844,All set for our latest Old Trafford encounter 🔴👊  #MUFC || #MUNARS https://t.co/45Tzk1NJyp
Manchester United,1566414293112950785,2022-09-04 13:14:04+00:00,45179,3724,📍 Old Trafford  @Antony00 has arrived 🇧🇷  #MUFC || #MUNARS
Manchester United,1566405969570975745,2022-09-04 12:41:00+00:00,7905,506,What's your starting line-up for #MUNARS? 🤔  #MUFC || #PL
Manchester United,1566381559158013952,2022-09-04 11:04:00+00:00,19294,1926,Cool as you like from @Sanchooo10 🥶  Jadon's goal v Liverpool is our Goal of the Month winner for August 👏  #MUFC https://t.co/9UvOcXLgPa
Manchester United,1566364703470878720,2022-09-04 09:57:01+00:00,35823,2986,Pushing for the best.  #MUFC || #MUNARS https://t.co/pjnFSwIQOE
Manchester United,1566343306966994944,2022-09-04 08:32:00+00:00,17151,2000,United 🆚 Arsenal.  It's a #PL classic.  #MUFC || #MUNARS https://t.co/MKTnfk2drS
Manchester United,1566306313390407680,2022-09-04 06:05:00+00:00,11068,871,"🔋💯  A quick turnaround in games but we must find the energy to compete today, says Erik...  #MUFC || #MUNARS"
Manchester United,1566286431978491904,2022-09-04 04:46:00+00:00,22655,1321,Set for #MUNARS 👊  🔴 @Sanchooo10   #MUFC || #PL
Manchester United,1566251954619052032,2022-09-04 02:29:00+00:00,10015,756,🇧🇷 @Fred08Oficial ➡️ @B_Fernandes8 🇵🇹  ⏪ #MUNARS  #MUFC || @TeamViewer https://t.co/d3hL8BRlnq
Manchester United,1566232828798390272,2022-09-04 01:13:00+00:00,43881,3403,Bring on United! 🔴⚪⚫  #MUFC || #MUNARS
Manchester United,1566182748762554369,2022-09-03 21:54:00+00:00,24966,1633,🎯 @Cristiano scored the winner in the previous edition of #MUNARS 👊  Who are you backing to open the scoring on Sunday? 📲  #MUFC || #PL
Manchester United,1566140470228488192,2022-09-03 19:06:00+00:00,11062,779,🔙 at Old Trafford 🏟 🔙 in red 🔴  #MUFC || #MUNARS
Manchester United,1566119582519201792,2022-09-03 17:43:00+00:00,4340,319,Big game essentials: #UnitedReview ✔  🖐 Featuring five standout bits from our recent @TyrellMalaciia interview...  #MUFC || #MUNARS
Manchester United,1566094920506413056,2022-09-03 16:05:00+00:00,11680,921,"Ready for it, @Antony00? 🤙🇧🇷  Go behind the scenes on signing day with our new Brazilian in The Inside View...  @TeamViewer ↔ #BringingYouCloser"
Manchester United,1566085356956651521,2022-09-03 15:27:00+00:00,41231,2700,🔊 Old Trafford this time tomorrow...   #MUFC || #MUNARS https://t.co/WUbYJB8abr
Manchester United,1566078495763087362,2022-09-03 14:59:44+00:00,4896,307,🏁Our #MUAcademy U21s are forced to settle for a point in today's #PL2 encounter with Liverpool.  ⚽️ Isak Hansen-Aaroen ⚽️ Charlie McNeill  #MUFC https://t.co/ILooBTKcN5
Manchester United,1566055661791629312,2022-09-03 13:29:00+00:00,19050,1349,"Our new number 3️⃣1️⃣ 🇸🇰  Looking good, @HecoDubravka 👌  #MUFC"
Manchester United,1566048372330418176,2022-09-03 13:00:02+00:00,50274,4782,"#️⃣2️⃣1️⃣  Let's go, @Antony00! 🇧🇷  #MUFC"
Manchester United,1566047599983038465,2022-09-03 12:56:58+00:00,3607,175,🏁 A disappointing defeat for our U18s in today's #PLCup game.  Plenty to learn from as we move on to the next one.  #MUFC || #MUAcademy https://t.co/rhVLADoLSJ
Manchester United,1566042905541746689,2022-09-03 12:38:19+00:00,6634,409,"📋 Lining up for our #MUAcademy U21s against Liverpool today...  Good luck, lads! 👊  #MUFC || #PL2 https://t.co/PXwDQdfTrV"
Manchester United,1566007091369852928,2022-09-03 10:16:00+00:00,31163,1425,"🔴 One of our own.  Happy birthday, @BranWilliams! 🎂🎉  #MUFC https://t.co/54ufbAL7Vy"
Manchester United,1565996598341128192,2022-09-03 09:34:18+00:00,83439,5438,"Yep, he’s settling in pretty well.  🇦🇷 @LisandrMartinez  #MUFC https://t.co/m1cuQz0M9g"
Manchester United,1565988126895607808,2022-09-03 09:00:38+00:00,56755,4941,"🗣 “Hi fans, it’s Lisandro here. A big thank you for this award. We keep improving and working hard. See you Sunday!”  🏆 @LisandrMartinez   #MUFC https://t.co/1A3N5XDouV"
Manchester United,1565984693698314241,2022-09-03 08:47:00+00:00,6634,328,📆 U18s v Aston Villa (12:00 BST) 📆 U21s v Liverpool (14:00 BST)  Good luck to our #MUAcademy sides in #PLCup and #PL2 action today 💪  #MUFC
Manchester United,1565947448358449152,2022-09-03 06:19:00+00:00,22098,1726,Up next: Arsenal (H) 🔜  Come on United! 🔴  #MUFC || @Betfred
Manchester United,1565891076950577153,2022-09-03 02:35:00+00:00,20711,1022,Be the first to own a signed @Antony00 shirt with our latest giveaway! 👀⬇  #MUFC
Manchester United,1565805261343772672,2022-09-02 20:54:00+00:00,5323,311,This stunning strike for #MUAcademy's Omari Forson is up from our Goal of the Month for August! ⚡️  Head to the Man Utd app to vote now! 📲⤵️  #MUFC
Manchester United,1565777831027785735,2022-09-02 19:05:00+00:00,10967,836,📽️ See @Antony00 and @HecoDubravka in United training for the first time in the latest United Daily 👇  #MUFC
Manchester United,1565753671542902784,2022-09-02 17:29:00+00:00,8780,604,Full focus on Sunday ✊  #MUFC || #MUNARS
Manchester United,1565750651912699904,2022-09-02 17:17:00+00:00,36744,3085,Our new Brazilian boys 🇧🇷  💫 @Antony00 x @Casemiro 💫  #MUFC || #MUNARS https://t.co/dhFkPrJZhg
Manchester United,1565749645149700097,2022-09-02 17:13:00+00:00,11988,1039,Racing towards our next #PL matchday 👊  #MUFC || #MUNARS https://t.co/CjUA04UKHo
Manchester United,1565748638462230530,2022-09-02 17:09:00+00:00,17035,1642,All eyes on #MUNARS ⚔️  #MUFC || #PL https://t.co/8pnKsf9ixW
Manchester United,1565747632248479744,2022-09-02 17:05:00+00:00,24029,1751,"Welcome to #MUFC training, @HecoDubravka! 🧤 https://t.co/QxIDURADgv"
Manchester United,1565746625376657408,2022-09-02 17:01:00+00:00,53218,5279,Look who's here! 👀  👋 @Antony00  #MUFC https://t.co/cdjyIZqbvY
Manchester United,1565741340306165765,2022-09-02 16:40:00+00:00,51846,3297,❤️   #MUFC https://t.co/ox44LXL2IT
Manchester United,1565730015513194501,2022-09-02 15:55:00+00:00,7991,554,Keep on making forward strides 👊  🔜 #MUNARS   #MUFC || #PL
Manchester United,1565717778006507522,2022-09-02 15:06:22+00:00,7714,418,"Wishing you all the best for your loan move, Charlie 👊  #MUFC || #MUAcademy"
Manchester United,1565701830226563072,2022-09-02 14:03:00+00:00,23334,1910,"Let's keep this going, Sanch 🌟  🧊 @Sanchooo10  #MUFC https://t.co/6rRtdwGPsd"
Manchester United,1565682177140051969,2022-09-02 12:44:54+00:00,16018,949,ℹ️ The boss discusses the possibility of @Antony00 making his United debut on Sunday...  #MUFC || #PL
Manchester United,1565654266483580928,2022-09-02 10:54:00+00:00,22115,2010,🙅‍♂️🚫 @D_DeGea said not today!  🧤 #DaveSaves  #MUFC || #LEIMUN https://t.co/D6bYAIVdZn
Manchester United,1565632372346961920,2022-09-02 09:27:00+00:00,4703,278,🔄 Matchdays with a #UTDPodcast twist.  Join @SamHomewood and a host of United guests as we guide you through last night's win!  Make sure you catch up on previous 2022/23 episodes ⬇  #MUFC || #LEIMUN
Manchester United,1565612824759619584,2022-09-02 08:09:19+00:00,41632,3554,Fight for every ball 👊  💯 @DalotDiogo  #MUFC || #LEIMUN https://t.co/P6VUQcPgGn
Manchester United,1565583298952192000,2022-09-02 06:12:00+00:00,40925,2891,"Happy Friday, Reds! 🥰  #MUFC || #LEIMUN https://t.co/YUGPjHyMwt"
Manchester United,1565483529949138944,2022-09-01 23:35:33+00:00,4137,350,ℹ️ Two #MUAcademy Reds have made deadline day moves in order to gain first-team experience in 2022/23..  Wishing @EthanGalbraith0 and @_WFish the best of luck for the season ahead 👊  #MUFC
Manchester United,1565479576565940224,2022-09-01 23:19:50+00:00,7707,533,The boss was impressed with United's fighting attitude on Thursday night 💪  #MUFC || #LEIMUN
Manchester United,1565477591221473282,2022-09-01 23:11:57+00:00,14913,1467,As cool as you like 🥶  ✨ @Sanchooo10  #MUFC || #LEIMUN
Manchester United,1565475439300206595,2022-09-01 23:03:24+00:00,10833,841,"A special message from Thursday's star man, @Sanchooo10! 🌟  @TeamViewer ↔️ #BringingYouCloser  #MUFC || #LEIMUN https://t.co/3kGoWFVDsU"
Manchester United,1565471059222007808,2022-09-01 22:46:00+00:00,23090,1408,"Take a bow, @Sanchooo10! 👑  #MUFC || #LEIMUN"
Manchester United,1565464273601679361,2022-09-01 22:19:02+00:00,8211,630,"🔊 A word from tonight's goalscorer, @Sanchooo10 👇  #MUFC || #LEIMUN"
Manchester United,1565456578945449985,2022-09-01 21:48:27+00:00,12201,1124,"From boy to man.   We're proud to have played a part in your journey so far, @TahithC — wishing you every success for the future ❤️  #MUFC || #MUAcademy"
Manchester United,1565454487518593029,2022-09-01 21:40:09+00:00,34400,3049,Always United 🔴  #MUFC || #LEIMUN https://t.co/HKTPO1dzWG
Manchester United,1565452027689373696,2022-09-01 21:30:22+00:00,29863,2635,Shoutout to our travelling Reds – your support was incredible tonight 🔴👏  #MUFC || #LEIMUN https://t.co/SLx1FizYt9
Manchester United,1565448540947718146,2022-09-01 21:16:31+00:00,28605,2284,"We're proud of the person you've grown into ❤️  Wishing you every success for the future, @JGarnerr96 🙏    #MUFC || #MUAcademy"
Manchester United,1565443871923965954,2022-09-01 20:57:58+00:00,37188,3178,A hard-fought win on the road ✊  #MUFC || #LEIMUN https://t.co/3FnKzixO9w
Manchester United,1565442288658128896,2022-09-01 20:51:40+00:00,50222,7147,Three points in the bag 💪  #MUFC || #LEIMUN
Manchester United,1565440549116600322,2022-09-01 20:44:46+00:00,3614,229,🔁 @Fred08Oficial replaces @MarcusRashford in a late change for United.  #MUFC || #LEIMUN https://t.co/S5qPVG3l8p
Manchester United,1565438778080124928,2022-09-01 20:37:43+00:00,10328,554,Into the final 🔟 minutes at Leicester.  #MUFC || #LEIMUN https://t.co/5QURkaW8F3
Manchester United,1565435935424188418,2022-09-01 20:26:26+00:00,8272,459,"🔁 Another change as @Cristiano replaces @Sanchooo10.  Well played, Jadon! 👊  #MUFC || #LEIMUN https://t.co/GrFA6WpqmN"
Manchester United,1565435355477729280,2022-09-01 20:24:07+00:00,6732,376,We're into the final 25 minutes at Leicester.  #MUFC || #LEIMUN https://t.co/tQkmtJGbfx
Manchester United,1565433662560256002,2022-09-01 20:17:24+00:00,4868,314,🔁 @Casemiro enters the fray with 60 minutes on the clock.  #MUFC || #LEIMUN https://t.co/ja2R75PRSH
Manchester United,1565429904765845505,2022-09-01 20:02:28+00:00,3123,249,"▶️ We're back under way at Leicester – let's finish the job, lads! 💪  #MUFC || #LEIMUN"
Manchester United,1565425898517667840,2022-09-01 19:46:33+00:00,9691,864,⏸ The Reds lead at the halfway stage.  #MUFC || #LEIMUN
Manchester United,1565424770052677633,2022-09-01 19:42:04+00:00,13356,1501,📸 @Sanchooo10's opener in pictures 😍  #MUFC || #LEIMUN https://t.co/djB8oqO1J2
Manchester United,1565421316966154241,2022-09-01 19:28:20+00:00,39867,3740,✨ @Sanchooo10 ✨  #MUFC || #LEIMUN https://t.co/50ECPGpPMV
Manchester United,1565420114161373185,2022-09-01 19:23:33+00:00,23182,2785,"YEEEEEEESSSSS!   Get in there, @Sanchooo10!   #MUFC || #LEIMUN"
